1.55494,5.6289,643.111,177.655
1.1965,3.244,835.768,308.261
1.1088,2.9774,901.878,335.864
0.599214,4.0949,1668.85,244.206
0.529231,2.4903,1889.53,401.558
0.536243,4.0415,1864.83,247.433
0.514481,2.1936,1943.7,455.872
0.523027,1.9556,1911.95,511.352
0.545056,2.2293,1834.67,448.571
0.541345,1.9399,1847.25,515.49
0.563144,4.6968,1775.74,212.911
0.531671,2.9744,1880.86,336.202
